MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:00:55,37.3351666666667,126.387166666667,19.1,260.4,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:02,37.3350666666667,126.386516666667,19.2,260.2,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:08,37.335,126.385948333333,19.2,259.9,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:13,37.3349,126.3853,19.2,259.8,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:20,37.3348,126.384533333333,19.2,259.5,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:25,37.3346833333333,126.383816666667,19.2,259.8,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:32,37.3346,126.38315,19.2,259.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:37,37.3345166666667,126.3826,19.2,260.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:43,37.3344166666667,126.38195,19.3,259.4,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:01:49,37.3343333333333,126.381283333333,19.3,259.2,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:01,37.3341333333333,126.379966666667,19.3,259.6,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:08,37.3340333333333,126.379233333333,19.3,259.5,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:13,37.3339333333333,126.378633333333,19.3,259.6,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:19,37.3338333333333,126.377916666667,19.3,259.3,263
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:25,37.3337333333333,126.37725,19.3,259.9,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:32,37.3336166666667,126.376483333333,19.3,259.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:38,37.33355,126.375983333333,19.3,258.9,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:43,37.33345,126.375333333333,19.3,258.8,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:49,37.3333666666667,126.374666666667,19.3,259.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:02:55,37.3332833333333,126.374133333333,19.3,258.6,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:01,37.3331666666667,126.373366666667,19.3,258.7,259
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:07,37.33305,126.372698333333,19.3,258.5,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:13,37.3329333333333,126.371983333333,19.4,258.7,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:19,37.3328333333333,126.371316666667,19.5,259.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:25,37.33275,126.3707,19.4,258.7,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:31,37.3326333333333,126.369983333333,19.4,258.5,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:37,37.3325333333333,126.369383333333,19.4,258.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:43,37.3324166666667,126.368716666667,19.3,258.6,259
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:49,37.3323,126.36805,19.4,258.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:03:55,37.3321666666667,126.367266666667,19.4,258.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:04:01,37.3320833333333,126.366716666667,19.3,258.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:04:07,37.3319666666667,126.36605,19.3,258.8,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:04:13,37.33185,126.365383333333,19.4,259.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:04:19,37.33175,126.364716666667,19.4,258.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-18 01:04:25,37.3316333333333,126.36405,19.4,259.1,261
