MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:39:16,37.3350666666667,126.38705,19.1,261.4,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:39:35,37.3348,126.384898333333,19.1,260.8,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:39:50,37.3346166666667,126.383483333333,19.0,261.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:39:50,37.3346,126.383316666667,19.1,261.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:39:56,37.3345166666667,126.382665,19.1,261.2,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:40:14,37.3342833333333,126.38065,19.0,261.4,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:40:16,37.3342666666667,126.380533333333,19.0,261.5,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:40:51,37.33385,126.3767,19.0,262.2,263
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:40:55,37.3337833333333,126.37615,19.0,262.0,263
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:41:15,37.33355,126.374116666667,19.0,262.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:41:15,37.33355,126.374116666667,19.0,262.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:41:36,37.3332833333333,126.3717,19.0,261.7,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:41:50,37.3331166666667,126.370165,19.0,262.2,263
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:41:55,37.33305,126.369616666667,19.0,262.1,263
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:42:16,37.3328,126.367366666667,19.0,262.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:42:36,37.33255,126.365233333333,19.1,261.9,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:42:39,37.3325166666667,126.3648,18.9,262.4,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:42:41,37.3328,126.367366666667,19.0,262.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-29 19:42:44,37.33245,126.36425,19.0,262.0,262
