MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:55:41,37.3359333333333,126.387683333333,19.3,259.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:55:47,37.33585,126.387083333333,19.3,260.0,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:55:53,37.3357166666667,126.3862,19.3,260.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:55:58,37.33565,126.3857,19.4,259.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:04,37.33555,126.384966666667,19.4,259.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:11,37.33545,126.3843,19.3,260.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:17,37.3353666666667,126.3837,19.3,260.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:24,37.3352666666667,126.382965,19.3,260.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:29,37.3351833333333,126.382365,19.3,260.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:35,37.3350833333333,126.381583333333,19.3,260.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:41,37.3349833333333,126.380866666667,19.3,260.0,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:47,37.3349,126.380316666667,19.4,260.0,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:56:53,37.3348166666667,126.379698333333,19.5,259.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:04,37.3346333333333,126.378483333333,19.3,259.6,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:11,37.3345166666667,126.3776,19.3,260.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:23,37.3343833333333,126.376216666667,19.2,264.7,267
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:25,37.3343666666667,126.3761,19.2,265.3,267
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:27,37.3343666666667,126.3761,19.3,265.7,268
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:31,37.33435,126.3756,19.3,268.6,270
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:33,37.33435,126.375316666667,19.3,269.3,271
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:35,37.33435,126.374983333333,19.3,270.3,272
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:39,37.3343666666667,126.374416666667,19.4,271.5,273
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:42,37.3343666666667,126.374416666667,19.4,271.7,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:43,37.3343833333333,126.374181666667,19.4,272.1,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:45,37.3343833333333,126.373916666667,19.4,273.3,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:47,37.3344,126.3738,19.3,273.5,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:49,37.3344166666667,126.373466666667,19.3,273.6,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:51,37.3344333333333,126.373183333333,19.3,273.0,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:53,37.3344333333333,126.373183333333,19.3,273.1,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:55,37.3344333333333,126.3729,19.4,273.1,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:57:58,37.3344666666667,126.372383333333,19.3,274.1,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:01,37.3344833333333,126.37205,19.3,273.0,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:03,37.3344833333333,126.371883333333,19.3,273.0,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:04,37.3345,126.3716,19.3,272.3,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:12,37.3345333333333,126.370883333333,19.4,272.2,273
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:17,37.33455,126.370266666667,19.3,272.8,273
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:23,37.3345666666667,126.369766666667,19.2,272.3,273
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:29,37.3346,126.368981666667,19.2,273.1,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:35,37.33465,126.368266666667,19.2,274.8,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:42,37.3346833333333,126.367483333333,19.2,273.2,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:47,37.3347166666667,126.367083333333,19.1,274.5,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:53,37.33475,126.36625,19.1,274.6,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:58:58,37.3347833333333,126.365698333333,19.2,273.8,275
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:59:04,37.3348166666667,126.365083333333,19.2,274.3,274
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:59:11,37.33485,126.3643,19.1,272.1,272
QQNQcWMDznFEjccPBIYSVw==,2020-09-21 18:59:17,37.33485,126.3637,19.1,269.9,270
