MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:10:57,37.3342333333333,126.38675,20.2,262.0,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:02,37.3341666666667,126.386166666667,20.3,261.7,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:08,37.3340833333333,126.3854,20.3,261.7,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:14,37.334,126.3847,20.3,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:20,37.3339166666667,126.384,20.4,262.0,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:26,37.33385,126.383415,20.4,262.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:32,37.33375,126.382533333333,20.3,262.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:38,37.3336833333333,126.381816666667,20.4,262.1,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:44,37.3336,126.381116666667,20.4,262.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:50,37.3335333333333,126.380516666667,20.4,262.2,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:11:57,37.3334333333333,126.379633333333,20.4,262.2,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:02,37.3333833333333,126.379166666667,20.5,262.1,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:08,37.3333,126.378466666667,20.4,262.1,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:14,37.3332166666667,126.377633333333,20.4,261.9,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:20,37.3331333333333,126.376933333333,20.4,261.7,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:26,37.3330666666667,126.376283333333,20.4,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-09-16 19:12:32,37.3329666666667,126.375466666667,20.4,261.7,265
