MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:15,37.33575,126.387581666667,19.2,259.2,259
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:21,37.3356166666667,126.386766666667,19.2,259.0,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:27,37.3355333333333,126.386216666667,19.2,258.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:39,37.3353166666667,126.38485,19.2,258.5,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:51,37.3351,126.38355,19.2,258.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:55:57,37.3349833333333,126.3829,19.2,257.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:02,37.3349,126.38235,19.2,257.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:15,37.33465,126.380933333333,19.2,257.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:21,37.33455,126.380333333333,19.2,257.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:27,37.3344333333333,126.379716666667,19.2,257.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:33,37.3343,126.378916666667,19.2,257.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:39,37.3342,126.37825,19.2,257.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:45,37.3340833333333,126.3776,19.3,258.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:51,37.3340166666667,126.377165,19.2,258.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:56:57,37.3338833333333,126.3764,19.2,258.4,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:02,37.3338,126.37585,19.3,258.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:21,37.33345,126.373683333333,19.3,258.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:27,37.33335,126.373033333333,19.3,258.4,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:33,37.3332333333333,126.372366666667,19.4,257.7,258
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:39,37.3331333333333,126.371716666667,19.4,257.6,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:45,37.3330333333333,126.371166666667,19.3,257.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:57:51,37.3329166666667,126.3705,19.3,257.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:02,37.3326833333333,126.369183333333,19.3,257.7,258
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:09,37.3325666666667,126.368466666667,19.3,257.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:15,37.33245,126.3678,19.4,258.0,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:21,37.3323333333333,126.367133333333,19.4,257.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:27,37.3322166666667,126.366416666667,19.3,258.1,258
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:33,37.3321166666667,126.365816666667,19.4,258.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:38,37.332,126.3651,19.4,258.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:51,37.3318166666667,126.363883333333,19.5,258.3,260
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:58:57,37.3316833333333,126.363116666667,19.4,258.0,258
QQNQcWMDznFEjccPBIYSVw==,2020-09-18 18:59:03,37.3315666666667,126.36245,19.5,258.2,260
