MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:00:10,37.3346166666667,126.38775,18.6,260.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:00:29,37.3343333333333,126.385666666667,18.6,259.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:00:49,37.3340333333333,126.383666666667,18.5,259.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:00:50,37.3340166666667,126.38355,18.5,259.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:01:19,37.3337166666667,126.380416666667,18.5,265.2,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:01:49,37.33355,126.377233333333,18.6,266.8,268
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:02:19,37.3334166666667,126.373983333333,18.6,266.2,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:02:30,37.3333666666667,126.372866666667,18.5,266.3,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:03:19,37.3330833333333,126.367683333333,18.5,265.8,266
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:03:29,37.3330166666667,126.36655,18.5,265.8,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:03:29,37.3330166666667,126.36655,18.5,265.8,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:04:11,37.3327833333333,126.361981666667,18.5,266.4,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:04:19,37.33275,126.361183333333,18.5,266.5,267
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:04:51,37.3325833333333,126.35775,18.5,264.9,265
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:05:19,37.3322833333333,126.35475,18.5,261.9,262
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:05:50,37.33185,126.351283333333,18.5,260.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:06:10,37.3315,126.349283333333,18.5,255.7,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:06:19,37.3313333333333,126.348516666667,18.4,254.8,255
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:06:50,37.3305666666667,126.345066666667,18.5,254.3,255
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:01,37.3303666666667,126.3442,18.6,254.2,255
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:07,37.3301833333333,126.343366666667,18.5,254.4,255
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:13,37.3300666666667,126.34285,18.5,254.6,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:25,37.3297666666667,126.341483333333,18.4,254.1,254
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:37,37.3294833333333,126.3403,18.5,252.1,252
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:49,37.3291333333333,126.339016666667,18.4,250.7,251
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:07:49,37.3290833333333,126.338866666667,18.5,250.4,251
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:08:07,37.3286333333333,126.3373,18.5,248.9,249
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:08:13,37.3284333333333,126.336666666667,18.4,248.0,248
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:09:07,37.3264666666667,126.331481666667,18.3,240.3,240
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:09:11,37.3263,126.331116666667,18.3,240.0,240
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:09:11,37.3262666666667,126.331016666667,18.3,239.8,239
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:09:50,37.3243833333333,126.327566666667,18.2,233.4,234
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:10:07,37.3236,126.32625,18.3,233.8,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:10:10,37.3234,126.3259,18.3,233.7,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:10:51,37.3213833333333,126.322366666667,18.4,234.6,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:10:55,37.3211333333333,126.321933333333,18.5,234.7,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:11:10,37.3204166666667,126.32065,18.4,234.8,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:11:37,37.3191166666667,126.3183,18.5,235.0,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:11:50,37.3184833333333,126.317166666667,18.6,234.8,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:11:55,37.3182333333333,126.316716666667,18.5,235.1,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:12:01,37.3179166666667,126.316148333333,18.6,235.2,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:12:49,37.3154833333333,126.3119,18.5,233.7,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:12:55,37.3152333333333,126.311466666667,18.5,233.8,234
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:13:25,37.31375,126.308883333333,18.4,234.2,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:13:37,37.3131833333333,126.307883333333,18.4,234.2,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:13:55,37.3122166666667,126.306181666667,18.4,234.4,234
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:14:09,37.3115333333333,126.30495,18.4,234.7,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:14:51,37.3094833333333,126.3014,18.3,233.9,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:14:55,37.3092333333333,126.300966666667,18.3,233.4,234
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:15:10,37.3084666666667,126.299631666667,18.3,233.7,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:15:25,37.3077666666667,126.298433333333,18.2,233.8,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:15:55,37.3062,126.2958,18.2,233.3,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:16:08,37.30565,126.294865,18.1,233.5,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:16:11,37.30545,126.294533333333,18.2,233.7,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:17:08,37.30265,126.28985,17.9,233.9,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:17:10,37.3025333333333,126.28965,17.9,233.5,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:18:08,37.2996333333333,126.284883333333,17.7,233.3,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:18:30,37.29855,126.283083333333,17.8,232.8,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:19:07,37.2966333333333,126.2799,17.8,232.8,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:19:30,37.2955666666667,126.278083333333,18.0,233.6,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:20:08,37.2936333333333,126.274833333333,18.0,232.7,234
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:21:08,37.2906333333333,126.269783333333,18.0,234.6,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:21:10,37.2904666666667,126.2695,18.0,234.9,235
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:21:20,37.2900333333333,126.268733333333,18.0,235.0,236
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:22:10,37.2875166666667,126.264616666667,18.2,230.5,230
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:22:20,37.2869666666667,126.263816666667,18.1,229.0,229
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:22:50,37.28525,126.261416666667,18.2,227.7,228
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:23:10,37.28415,126.259866666667,18.4,228.3,228
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:23:19,37.2835833333333,126.259083333333,18.3,228.5,228
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:23:50,37.2819166666667,126.25675,18.3,227.9,227
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:23:50,37.2819166666667,126.25675,18.3,227.9,227
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:24:13,37.2806166666667,126.254916666667,18.3,228.5,228
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:24:20,37.2801833333333,126.254316666667,18.3,227.9,227
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:25:07,37.2774,126.25085,17.8,218.1,217
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:25:10,37.2771666666667,126.250633333333,17.8,218.2,217
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:25:51,37.2743166666667,126.248433333333,17.6,205.4,206
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:26:07,37.2731833333333,126.247766666667,17.6,204.5,206
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:26:49,37.2699833333333,126.24585,17.9,206.9,208
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:26:51,37.2698333333333,126.245765,17.9,206.8,208
QQNQcWMDznFEjccPBIYSVw==,2020-02-12 19:27:07,37.2686833333333,126.245033333333,17.8,206.9,208
