MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:26:25,37.3334,126.3864,19.2,270.5,273
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:26:36,37.3333666666667,126.385066666667,19.2,267.1,270
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:26:56,37.3332166666667,126.382965,19.3,264.3,268
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:27:00,37.3331833333333,126.382515,19.3,264.1,268
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:27:06,37.3331166666667,126.381733333333,19.2,263.0,264
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:27:35,37.33285,126.378616666667,19.3,265.1,269
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:27:45,37.3327666666667,126.377433333333,19.4,265.2,269
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:27:55,37.3327,126.376466666667,19.4,265.4,269
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:28:25,37.3324666666667,126.373083333333,19.5,264.9,269
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:28:42,37.3323166666667,126.37115,19.5,263.8,264
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:28:48,37.33225,126.370433333333,19.4,263.9,267
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:28:55,37.3321833333333,126.3697,19.4,262.4,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:06,37.33205,126.36835,19.5,261.9,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:15,37.3319333333333,126.367333333333,19.5,262.1,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:25,37.3318166666667,126.366333333333,19.5,261.8,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:25,37.3318166666667,126.366333333333,19.5,261.8,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:26,37.3318166666667,126.366333333333,19.5,261.8,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:36,37.33165,126.364983333333,19.5,261.4,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:29:54,37.3314166666667,126.362966666667,19.5,261.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:30:06,37.3312833333333,126.361831666667,19.5,261.7,266
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:30:15,37.3311333333333,126.360583333333,19.6,261.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:30:25,37.3310166666667,126.359583333333,19.7,260.5,264
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:30:47,37.3306166666667,126.3571,19.6,257.8,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:30:59,37.3303666666667,126.355666666667,19.6,257.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:31:05,37.3302333333333,126.354883333333,19.6,257.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:31:25,37.32985,126.3527,19.7,257.5,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:31:55,37.3292666666667,126.349283333333,19.7,257.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:05,37.3290833333333,126.348266666667,19.8,258.0,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:06,37.3290833333333,126.348266666667,19.8,258.0,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:16,37.3288833333333,126.347098333333,19.7,257.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:26,37.3286833333333,126.345983333333,19.7,257.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:35,37.3284833333333,126.344916666667,19.8,257.4,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:32:55,37.3280666666667,126.342616666667,19.7,258.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-22 19:33:06,37.3278666666667,126.341433333333,19.8,257.9,261
