MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:06,37.3343666666667,126.386933333333,19.8,261.4,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:12,37.3342833333333,126.3863,19.9,261.2,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:18,37.3341833333333,126.38545,19.8,261.0,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:30,37.3340166666667,126.38415,19.9,261.4,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:36,37.33395,126.383516666667,19.9,261.4,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:42,37.3338333333333,126.38265,19.9,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:48,37.33375,126.381916666667,19.9,261.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:54,37.3337166666667,126.381516666667,19.9,261.5,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:51:59,37.3336166666667,126.3807,19.8,261.4,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:06,37.3335333333333,126.380016666667,19.9,261.6,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:11,37.3334666666667,126.37945,19.9,261.9,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:18,37.3333666666667,126.3786,19.8,261.7,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:24,37.3333,126.377916666667,19.8,261.9,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:30,37.3332166666667,126.377216666667,19.9,262.0,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:52:48,37.333,126.375216666667,19.8,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:00,37.3328333333333,126.37385,19.8,261.5,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:12,37.3326833333333,126.372548333333,19.7,261.6,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:18,37.3325833333333,126.371633333333,19.8,261.3,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:30,37.3324333333333,126.370383333333,19.8,261.6,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:36,37.3323666666667,126.369816666667,19.8,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:42,37.3323,126.3692,19.9,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:48,37.3322,126.36835,19.9,262.1,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:54,37.3321333333333,126.367766666667,19.9,261.8,265
QQNQcWMDznFEjccPBIYSVw==,2020-04-08 19:53:59,37.33205,126.367033333333,19.8,261.7,265
