MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:50:55,37.3380166666667,126.388833333333,19.2,253.7,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:07,37.3376833333333,126.387431666667,19.2,253.7,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:19,37.3374,126.386216666667,19.3,253.7,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:25,37.3372333333333,126.385516666667,19.2,253.7,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:31,37.3371,126.384983333333,19.3,254.5,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:37,37.33695,126.384283333333,19.1,253.8,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:44,37.33675,126.383483333333,19.2,253.5,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:51:55,37.3365,126.382365,19.0,254.1,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:07,37.3362166666667,126.38115,19.1,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:19,37.3358833333333,126.37975,19.2,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:26,37.3357333333333,126.379066666667,19.1,253.7,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:31,37.3356166666667,126.378533333333,19.1,253.9,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:37,37.33545,126.377833333333,19.1,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:43,37.3353333333333,126.3773,19.0,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:52:55,37.3350333333333,126.375916666667,19.0,254.4,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:06,37.3348,126.374781666667,19.0,254.8,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:19,37.3345,126.373448333333,19.0,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:26,37.3343,126.3726,19.0,254.1,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:31,37.3341833333333,126.372066666667,18.9,253.5,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:43,37.3339166666667,126.370966666667,18.9,253.6,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:45,37.3338333333333,126.3706,18.9,253.8,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:53:55,37.3336,126.369583333333,18.9,253.9,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:07,37.3333,126.368266666667,18.9,253.9,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:19,37.333,126.367,18.8,254.2,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:31,37.3327166666667,126.3658,18.9,254.3,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:37,37.3326,126.365266666667,18.9,254.2,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:43,37.3324333333333,126.3646,18.8,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:50,37.33225,126.3638,18.8,253.6,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:54:55,37.33215,126.3634,18.9,253.7,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:07,37.33185,126.362033333333,19.0,254.3,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:19,37.3315333333333,126.360733333333,18.8,253.5,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:31,37.33125,126.359466666667,18.8,253.1,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:43,37.331,126.358415,18.9,253.5,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:45,37.3309,126.358,19.0,253.7,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:55:55,37.3306833333333,126.35705,18.9,253.9,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:07,37.3303666666667,126.355666666667,18.9,254.1,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:19,37.3301,126.354433333333,19.0,253.9,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:25,37.3299666666667,126.35385,18.9,253.8,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:32,37.3298166666667,126.353166666667,18.8,253.7,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:43,37.32955,126.352,18.9,253.6,256
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:56:55,37.32925,126.350683333333,18.9,254.0,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:57:07,37.32895,126.34935,18.8,254.2,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:57:13,37.3288,126.348666666667,18.9,254.3,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:57:14,37.3287666666667,126.348566666667,18.8,254.2,257
QQNQcWMDznFEjccPBIYSVw==,2020-02-05 18:57:19,37.32865,126.348033333333,18.9,254.2,256
