MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:56:08,37.3348,126.387633333333,18.8,260.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:56:38,37.3344,126.384383333333,18.8,261.2,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:56:48,37.33425,126.3833,18.9,260.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:56:48,37.33425,126.3833,18.9,260.7,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:57:18,37.3338333333333,126.3801,18.9,260.5,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:57:38,37.3335333333333,126.377833333333,18.9,260.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:57:48,37.3334,126.3768,18.9,261.0,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:57:49,37.3334,126.3768,19.0,260.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:57:49,37.3333833333333,126.376633333333,19.0,260.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:58:38,37.3327,126.37145,19.0,260.2,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:58:48,37.3325333333333,126.37015,18.9,259.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:58:58,37.3324,126.369116666667,19.0,260.2,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:59:09,37.3322333333333,126.367916666667,19.0,260.4,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:59:18,37.3321,126.366883333333,19.0,260.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:59:29,37.33195,126.36575,19.0,261.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:59:38,37.3318333333333,126.364815,19.0,260.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 18:59:58,37.3315666666667,126.362731666667,19.0,260.9,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:00:09,37.3314166666667,126.361583333333,19.0,260.6,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:00:38,37.331,126.358233333333,19.0,261.0,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:00:59,37.3307,126.355933333333,19.0,260.3,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:01:08,37.33055,126.354883333333,19.2,259.5,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:01:30,37.3302333333333,126.352583333333,19.2,260.4,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:01:59,37.32975,126.349466666667,18.9,254.3,252
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:09,37.3294,126.34825,18.6,247.5,245
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:29,37.32865,126.34635,18.1,241.4,241
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:39,37.3283333333333,126.345666666667,18.3,241.1,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:48,37.3279,126.344683333333,18.4,240.1,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:49,37.3279,126.344683333333,18.4,240.1,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:49,37.3279,126.344683333333,18.4,240.1,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:02:58,37.3274833333333,126.3438,18.5,239.6,239
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:03:08,37.32705,126.342866666667,18.7,239.6,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:03:09,37.3269333333333,126.342633333333,18.6,240.3,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:03:50,37.3252333333333,126.338915,19.0,240.0,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:04:33,37.3233,126.334583333333,19.0,241.1,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:04:46,37.3227833333333,126.333415,19.1,240.2,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:04:48,37.3227166666667,126.333265,19.1,240.7,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:04:58,37.3223166666667,126.33235,19.1,240.7,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:08,37.3217833333333,126.331181666667,19.1,240.4,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:09,37.3217833333333,126.331181666667,19.1,240.4,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:10,37.3217333333333,126.3311,19.1,240.4,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:22,37.3211666666667,126.329833333333,19.2,239.8,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:38,37.3205166666667,126.328433333333,19.1,240.0,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:05:48,37.3200333333333,126.327366666667,19.3,240.4,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:06:29,37.3182333333333,126.323466666667,19.2,240.0,240
QQNQcWMDznFEjccPBIYSVw==,2020-04-24 19:06:37,37.3178666666667,126.322698333333,19.2,239.7,240
