MMSI,일시,위도,경도,SOG,COG,Heading
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:33:21,37.3355666666667,126.388083333333,18.0,261.6,263
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:33:41,37.3353333333333,126.386,18.1,261.8,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:33:51,37.3352,126.384898333333,18.0,261.0,262
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:34:00,37.3350833333333,126.384083333333,17.9,260.1,261
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:34:36,37.3345,126.3804,17.9,258.9,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:34:48,37.3343,126.379166666667,18.0,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:34:50,37.33425,126.378798333333,17.9,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:35:00,37.3341,126.377883333333,18.0,259.3,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:35:10,37.33395,126.3769,18.0,258.5,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:35:11,37.3339333333333,126.37675,18.0,258.4,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:35:35,37.33355,126.374216666667,18.0,259.3,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:36:00,37.3331666666667,126.37165,18.1,258.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:36:11,37.3330333333333,126.370783333333,18.0,259.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:36:48,37.33245,126.366816666667,18.1,259.4,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:37:10,37.3321,126.364383333333,18.2,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:37:12,37.3321,126.364383333333,18.2,259.6,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:37:24,37.3318833333333,126.363031666667,18.1,258.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:37:52,37.3314333333333,126.360166666667,18.2,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:38:06,37.3312166666667,126.358715,18.2,259.0,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:38:17,37.3310333333333,126.357416666667,18.1,259.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:38:35,37.33075,126.3556,18.2,259.5,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:01,37.3303833333333,126.353,18.2,259.1,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:10,37.3302333333333,126.35195,18.2,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:11,37.3302333333333,126.35195,18.2,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:20,37.3300833333333,126.350866666667,18.3,259.7,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:31,37.3299333333333,126.349883333333,18.1,259.8,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:41,37.3297666666667,126.3488,18.1,259.2,260
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:39:59,37.3294833333333,126.346933333333,18.1,259.3,259
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:09,37.3293333333333,126.34595,18.1,257.4,256
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:21,37.3290666666667,126.344733333333,18.0,252.6,252
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:26,37.3289333333333,126.344233333333,18.0,250.3,250
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:27,37.3288666666667,126.344,17.9,248.9,249
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:31,37.3287666666667,126.3437,17.8,248.1,247
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:40:47,37.3281666666667,126.342198333333,17.5,240.9,241
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:41:23,37.32655,126.3391,17.8,235.3,237
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:41:29,37.3263166666667,126.338683333333,17.9,235.8,237
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:41:51,37.3252166666667,126.33665,18.1,235.6,237
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:42:01,37.3248333333333,126.335966666667,18.2,235.8,238
QQNQcWMDznFEjccPBIYSVw==,2020-04-15 18:42:20,37.3238666666667,126.334183333333,18.2,236.2,238
