MMSI,일시,위도,경도,SOG,COG,Heading
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:16,37.2859783333333,126.399876666667,5.6,211.5,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:19,37.285885,126.399813333333,5.8,220.1,237
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:23,37.2858083333333,126.399781666667,5.3,201.8,240
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:26,37.2857183333333,126.399728333333,5.3,200.6,238
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:30,37.2856516666667,126.399675,5.8,205.9,220
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:32,37.28558,126.399633333333,5.6,212.8,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:36,37.28549,126.399576666667,5.4,206.2,234
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:39,37.2854416666667,126.399543333333,5.7,208.9,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:43,37.28535,126.399483333333,5.6,208.5,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:46,37.2852566666667,126.399421666667,5.4,206.8,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:49,37.2851866666667,126.399373333333,5.5,211.9,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:52,37.2851166666667,126.39933,6.2,201.9,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:55,37.285055,126.399276666667,5.8,213.8,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:43:59,37.2849816666667,126.399241666667,5.7,210.7,241
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:02,37.2848883333333,126.399186666667,5.9,195.3,235
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:06,37.2847983333333,126.39912,6.1,197.1,206
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:09,37.28475,126.39909,5.5,212.2,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:13,37.2846583333333,126.39903,5.8,202.2,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:16,37.2845933333333,126.398968333333,5.7,216.8,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:19,37.2845233333333,126.398931666667,5.2,205.4,243
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:23,37.2844316666667,126.398866666667,5.3,203.1,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:26,37.28434,126.398801666667,5.6,203.5,215
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:29,37.2842916666667,126.398771666667,5.9,210.3,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:32,37.2841966666667,126.398715,5.7,202.8,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:36,37.284105,126.39865,5.8,207.4,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:39,37.2840333333333,126.398605,5.7,209.0,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:43,37.2839633333333,126.398558333333,6.0,200.5,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:49,37.283805,126.398445,5.7,213.9,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:52,37.283735,126.398396666667,5.7,209.0,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:55,37.283665,126.398345,5.7,207.9,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:44:59,37.283575,126.398278333333,5.4,210.5,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:03,37.2835033333333,126.398231666667,5.5,208.0,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:06,37.2834083333333,126.398168333333,5.7,204.4,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:10,37.28334,126.398118333333,5.8,209.6,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:13,37.2832733333333,126.39807,5.4,208.5,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:16,37.2832,126.398021666667,5.6,212.0,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:20,37.28311,126.397956666667,5.6,211.9,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:22,37.2830366666667,126.397911666667,5.9,209.6,238
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:26,37.2829433333333,126.39785,5.9,205.2,234
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:29,37.2828816666667,126.397798333333,5.6,208.1,218
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:33,37.2828083333333,126.397746666667,5.7,216.3,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:36,37.282715,126.397676666667,6.2,214.2,242
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:39,37.282645,126.397635,6.3,202.2,241
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:42,37.28258,126.397576666667,5.7,211.0,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:49,37.282445,126.397475,5.7,210.4,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:52,37.282355,126.397401666667,5.5,211.9,238
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:55,37.2822883333333,126.397346666667,5.6,210.4,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:45:59,37.2822,126.397275,5.9,209.6,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:03,37.2821333333333,126.397218333333,5.6,217.8,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:07,37.282045,126.397148333333,5.4,216.8,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:10,37.2819783333333,126.3971,5.3,210.6,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:13,37.2819083333333,126.397045,5.6,212.0,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:16,37.2818183333333,126.396975,5.6,211.4,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:20,37.28175,126.396921666667,5.8,211.3,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:22,37.28168,126.396873333333,5.4,209.7,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:26,37.281585,126.396808333333,5.2,204.9,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:29,37.2815166666667,126.396753333333,5.7,209.5,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:32,37.2814433333333,126.39671,6.0,207.4,238
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:36,37.28135,126.396646666667,5.9,205.3,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:39,37.2812833333333,126.396598333333,5.8,205.3,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:43,37.2812133333333,126.396546666667,5.8,212.4,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:46,37.2811166666667,126.396483333333,5.9,215.3,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:49,37.2810466666667,126.396441666667,5.5,204.0,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:52,37.2809766666667,126.396386666667,5.5,212.5,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:55,37.2809033333333,126.396348333333,5.9,207.1,237
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:46:59,37.28081,126.39629,6.1,198.5,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:06,37.2806433333333,126.396198333333,5.5,207.2,211
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:09,37.280565,126.396178333333,6.0,192.7,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:13,37.28049,126.396155,5.7,190.6,210
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:16,37.28038,126.396136666667,6.0,187.6,215
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:19,37.280295,126.396121666667,6.4,185.9,207
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:23,37.2802083333333,126.396111666667,6.0,189.4,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:26,37.2800983333333,126.396093333333,5.9,188.3,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:29,37.2800166666667,126.396078333333,5.8,186.3,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:32,37.279935,126.396063333333,5.9,194.6,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:36,37.2798283333333,126.396048333333,5.7,184.0,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:39,37.27978,126.396025,5.5,199.1,201
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:43,37.2796733333333,126.396006666667,5.7,189.2,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:46,37.2795966666667,126.395978333333,5.6,193.5,202
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:49,37.2794966666667,126.395951666667,5.7,198.6,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:53,37.2794166666667,126.395931666667,5.8,190.4,218
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:47:55,37.2793416666667,126.39591,5.7,196.0,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:00,37.27924,126.395883333333,5.7,195.1,210
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:02,37.2791616666667,126.395866666667,5.8,191.5,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:06,37.27906,126.395841666667,5.7,193.1,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:09,37.2789816666667,126.39583,5.9,187.1,218
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:17,37.2788016666667,126.395773333333,5.7,197.1,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:19,37.278755,126.39575,5.5,198.3,208
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:22,37.278655,126.395715,5.6,199.8,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:26,37.2785533333333,126.39568,5.5,194.4,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:37,37.2783,126.395573333333,5.4,199.5,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:40,37.2782216666667,126.39555,5.8,193.0,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:42,37.27815,126.395513333333,6.1,198.5,197
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:49,37.2779733333333,126.395455,5.6,191.6,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:53,37.2779033333333,126.395408333333,5.9,200.5,194
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:55,37.2778266666667,126.395376666667,5.9,208.2,236
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:48:59,37.2777283333333,126.395321666667,6.0,201.3,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:02,37.2776583333333,126.395266666667,6.0,212.1,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:09,37.2774916666667,126.395158333333,6.3,200.6,220
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:13,37.277425,126.395093333333,6.0,216.6,203
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:16,37.2773266666667,126.395025,6.1,218.6,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:20,37.27725,126.394983333333,5.8,202.6,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:29,37.2770083333333,126.394836666667,5.9,200.6,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:32,37.276935,126.394793333333,6.1,198.1,204
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:37,37.27684,126.394743333333,5.6,200.0,205
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:39,37.2767883333333,126.394723333333,5.7,199.1,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:43,37.27669,126.394676666667,5.7,198.9,220
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:49,37.2765133333333,126.39461,5.6,195.6,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:52,37.2764366666667,126.394581666667,5.7,196.1,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:55,37.2763583333333,126.394551666667,5.9,194.5,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:49:59,37.2762566666667,126.39451,5.8,197.1,207
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:03,37.2761833333333,126.394481666667,5.5,202.1,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:06,37.27608,126.394445,5.7,198.7,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:12,37.2759333333333,126.394381666667,5.7,197.3,215
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:16,37.2758316666667,126.394338333333,5.5,199.3,216
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:19,37.2757783333333,126.394326666667,6.0,192.8,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:23,37.27568,126.394286666667,6.1,189.2,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:25,37.2756066666667,126.394248333333,5.7,203.8,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:29,37.2755016666667,126.394213333333,5.9,198.9,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:33,37.27543,126.394175,5.9,196.3,203
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:37,37.2753283333333,126.394136666667,6.2,208.1,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:39,37.2752483333333,126.394118333333,5.4,194.3,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:42,37.2751733333333,126.394078333333,5.7,197.2,204
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:49,37.2750183333333,126.394018333333,5.8,195.3,216
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:56,37.2748216666667,126.393928333333,5.9,201.6,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:50:59,37.274745,126.393896666667,5.8,197.8,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:02,37.27467,126.39386,5.3,202.9,212
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:09,37.2745166666667,126.393786666667,6.0,198.7,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:13,37.2744216666667,126.393735,5.6,202.9,212
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:16,37.2743433333333,126.393696666667,5.9,202.8,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:19,37.274245,126.393645,6.3,196.8,209
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:22,37.2741716666667,126.393606666667,6.1,208.1,235
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:25,37.2740933333333,126.393581666667,5.4,194.0,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:29,37.2740216666667,126.393533333333,5.9,200.7,194
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:37,37.27382,126.393443333333,6.2,204.8,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:43,37.27367,126.393366666667,6.0,216.7,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:46,37.2735916666667,126.39334,6.1,193.4,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:49,37.273495,126.393275,6.1,200.8,204
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:53,37.2734233333333,126.39324,6.1,213.8,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:56,37.2733216666667,126.393186666667,5.6,203.3,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:51:59,37.2732483333333,126.393145,5.7,202.9,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:02,37.2731716666667,126.393103333333,5.9,202.4,216
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:09,37.273,126.393013333333,5.7,205.6,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:12,37.272925,126.392971666667,5.8,205.5,224
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:16,37.2728483333333,126.392928333333,6.1,205.5,217
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:19,37.2727533333333,126.39287,5.9,208.5,215
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:23,37.27268,126.392838333333,5.9,207.0,239
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:26,37.2726066666667,126.392798333333,6.0,198.7,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:30,37.2725083333333,126.392741666667,5.9,201.6,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:32,37.2724316666667,126.392698333333,5.8,208.5,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:37,37.2723333333333,126.392646666667,5.9,205.6,231
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:39,37.2722883333333,126.392615,5.5,205.8,217
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:43,37.2721933333333,126.392561666667,5.3,207.5,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:49,37.2720233333333,126.39247,5.6,199.3,211
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:52,37.27195,126.392428333333,5.3,207.5,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:56,37.27185,126.392378333333,5.6,203.9,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:52:59,37.2717766666667,126.392341666667,5.7,197.3,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:02,37.2717066666667,126.392303333333,5.7,200.7,221
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:06,37.2716066666667,126.392253333333,5.8,201.6,217
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:09,37.2715316666667,126.392216666667,5.7,205.6,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:13,37.2714583333333,126.392183333333,5.7,198.6,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:16,37.271385,126.392143333333,5.6,207.0,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:20,37.2712866666667,126.392096666667,5.7,203.4,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:22,37.2712133333333,126.39206,5.8,200.5,217
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:25,37.2711433333333,126.392025,5.6,202.0,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:29,37.271045,126.391976666667,5.7,197.9,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:32,37.2709716666667,126.391936666667,5.5,201.3,212
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:37,37.270875,126.39189,5.6,200.9,211
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:39,37.2708,126.391856666667,5.9,205.5,230
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:43,37.2707233333333,126.391826666667,5.7,193.9,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:46,37.2706566666667,126.391785,5.7,208.7,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:49,37.2705516666667,126.391741666667,5.8,206.9,234
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:52,37.2704766666667,126.391703333333,5.6,196.7,211
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:56,37.2703833333333,126.39165,5.7,203.6,208
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:53:59,37.2703066666667,126.391618333333,5.8,206.8,232
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:02,37.2702316666667,126.391583333333,5.6,195.1,208
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:06,37.270135,126.391526666667,5.7,203.1,210
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:09,37.270085,126.391511666667,5.7,197.5,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:12,37.26999,126.391456666667,5.7,197.6,208
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:16,37.2699216666667,126.39142,5.3,207.7,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:19,37.2698483333333,126.391388333333,5.5,192.5,215
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:23,37.2697533333333,126.391338333333,5.6,194.9,200
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:25,37.2696766666667,126.391306666667,5.9,205.0,216
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:29,37.2695783333333,126.391263333333,5.5,198.1,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:33,37.269505,126.391228333333,5.4,198.3,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:37,37.2694066666667,126.391188333333,5.5,197.1,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:40,37.2693366666667,126.391155,5.3,198.6,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:42,37.26926,126.391125,5.8,198.3,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:46,37.26919,126.391091666667,5.5,199.4,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:49,37.2691116666667,126.391065,5.4,198.8,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:52,37.2690133333333,126.391018333333,5.9,195.6,217
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:56,37.26892,126.390971666667,5.7,200.3,207
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:54:59,37.2688666666667,126.390958333333,5.2,194.5,225
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:02,37.2687733333333,126.390913333333,5.6,200.2,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:06,37.268675,126.390871666667,5.9,203.8,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:09,37.2685966666667,126.390845,5.3,197.5,219
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:12,37.2685233333333,126.390815,5.4,196.5,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:16,37.2684466666667,126.390783333333,6.0,197.9,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:20,37.2683433333333,126.390741666667,5.8,194.0,227
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:23,37.2682716666667,126.390703333333,5.9,199.8,203
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:25,37.2681966666667,126.390673333333,5.8,205.2,233
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:30,37.2680983333333,126.390635,5.6,197.1,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:32,37.268025,126.390595,6.0,198.6,212
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:37,37.2679266666667,126.390546666667,5.7,204.0,210
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:39,37.2678483333333,126.390516666667,5.7,201.5,228
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:42,37.267775,126.39048,5.9,197.4,218
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:46,37.2677033333333,126.39044,5.5,206.3,214
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:49,37.2676033333333,126.390393333333,5.8,208.4,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:53,37.26753,126.390358333333,5.7,195.6,222
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:56,37.2674316666667,126.390303333333,5.8,202.5,218
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:55:59,37.2673583333333,126.390271666667,5.6,201.8,226
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:56:03,37.267285,126.390231666667,6.0,196.3,223
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:56:06,37.2671883333333,126.390181666667,5.8,202.9,207
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:56:09,37.26711,126.390151666667,5.7,203.6,229
7lkEZOvYLCDV314Yqysa6Q==,2020-11-09 00:56:13,37.267035,126.390115,5.8,198.2,225
