MMSI,데이터수,최초_시간,최종_시간,최소_위도,최대_위도,최소_경도,최대_경도,평균_SOG,최대_SOG,최소_SOG,평균_COG,최대_COG,최소_COG
+1GaTGO95EyKgYUxiR95mg==,245,2020-03-10 00:24:40,2020-03-10 05:39:04,35.7851133333333,35.80492,129.504655,130.0149,7.715918367346939,9.1,0.0,269.4742857142857,306.8,37.5
+1qxzNeW04l9PsWSiJFXJA==,114,2020-03-10 02:42:09,2020-03-10 05:45:52,37.04878,37.11155,129.390795,129.433635,6.324561403508772,11.2,0.0,151.66228070175438,350.7,0.0
+3ekX0Qx06vsKbckhOmp0g==,194,2020-03-10 15:11:48,2020-03-10 23:59:58,31.0376733333333,32.8500483333333,124.170306666667,124.920085,14.397938144329895,14.8,13.5,25.61443298969072,33.5,16.9
+3pXGlxDOBvlY0DQFued8g==,1494,2020-03-10 01:26:00,2020-03-10 20:05:59,36.9915716666667,36.9962716666667,126.795305,126.802106666667,0.4700133868808568,9.5,0.0,201.71037483266397,359.6,0.0
+3tShpjkggzoCwKRQEQi4A==,3340,2020-03-10 10:47:10,2020-03-10 23:59:57,34.775605,35.1211,128.680893333333,129.120585,4.079221556886227,14.1,0.0,199.4059281437126,359.8,0.0
+4Dr8iHJLv1hSPXe8zg6Zw==,1660,2020-03-10 00:00:09,2020-03-10 23:58:41,36.44941,37.0365483333333,125.899111666667,126.187458333333,8.272409638554217,13.6,0.0,82.20433734939759,359.1,0.7
+4JXAMZHc8ZQMmVyM3kpNA==,381,2020-03-10 04:09:31,2020-03-10 13:20:47,34.3169083333333,34.38956,126.268635,126.312663333333,5.881889763779528,18.0,0.0,173.69343832020996,359.8,0.3
+4WnWgxyX9K2+ZMbWroE9Q==,2009,2020-03-10 01:06:21,2020-03-10 23:59:54,31.9015783333333,33.074395,126.917035,128.207141666667,9.993479342956695,13.4,3.0,202.5391737182678,359.4,0.1
+4qEVnXtzw+aVP7KJ2sYkg==,3222,2020-03-10 00:00:37,2020-03-10 13:43:25,36.57254,37.34236,124.828326666667,126.63398,15.449906890130354,21.5,0.0,240.62414649286157,297.6,204.5
+55osR2cRXB7wTmWNy3LQA==,8505,2020-03-10 00:00:02,2020-03-10 23:59:53,32.9532033333333,33.0584683333333,126.182433333333,126.446568333333,2.2244209288653733,11.9,0.0,192.62821869488536,359.9,0.0
+5Sku1wi8BiAiWZM79++Ug==,8622,2020-03-10 00:00:09,2020-03-10 23:59:53,35.5022633333333,35.5038083333333,129.38874,129.393328333333,0.04186963581535606,6.2,0.0,145.98035258640687,360.0,0.0
+5iYj/4XMcXyl6AJLKh2Ng==,6092,2020-03-10 00:00:03,2020-03-10 23:59:42,34.7485166666667,36.64505,125.636733333333,125.961266666667,4.855630334865397,8.3,2.4,101.5725541694025,359.0,0.0
+6OLme+lzr6tA+ckKGv58A==,3645,2020-03-10 00:00:05,2020-03-10 23:59:54,34.1615766666667,34.8431066666667,128.395021666667,128.589745,2.785980795610425,10.9,0.0,175.92886145404663,359.9,0.0
+6tMrhy8p7N5yfEaAXlkLA==,21345,2020-03-10 00:00:02,2020-03-10 23:59:56,33.378695,91.0,124.486433333333,181.0,1.8986366830639494,102.3,0.0,160.5702600140548,360.0,0.0
+7P3e0jew0zDlZtWJVpg+Q==,62,2020-03-10 06:55:53,2020-03-10 07:28:13,35.260095,91.0,129.247256666667,181.0,16.846774193548388,102.3,0.1,204.09193548387097,360.0,0.0
+8BNlu1jQMYxmGDCZGqjSA==,262,2020-03-10 02:26:48,2020-03-10 09:14:20,35.366255,35.8069133333333,129.507113333333,130.241478333333,9.692748091603054,10.9,2.2,305.0129770992366,346.9,157.7
+8ceRkIo8GgcJ1jyj/OlxQ==,516,2020-03-10 00:10:30,2020-03-10 23:54:44,32.9711566666667,33.1483466666667,125.524616666667,125.62054,1.4294573643410853,4.1,0.0,167.1794573643411,356.8,0.1
+910y3+shU3MxF1OGrf26Q==,125,2020-03-10 00:09:01,2020-03-10 23:45:02,37.1684066666667,37.1685116666667,126.343671666667,126.34411,0.0,0.0,0.0,0.0,0.0,0.0
+9NBzJLkDYRub20U/L63AQ==,305,2020-03-10 06:02:33,2020-03-10 14:15:57,37.5916783333333,37.6570116666667,125.709966666667,125.772041666667,5.287213114754098,14.8,0.0,216.4390163934426,360.0,0.4
+A0ASRTAFG4B5fubrOYnog==,91,2020-03-10 00:03:11,2020-03-10 07:37:14,39.2384983333333,91.0,123.572856666667,181.0,0.08241758241758242,0.5,0.0,161.93626373626373,283.4,10.4
+AC2enEWpFomJHVaOv1M5Q==,163,2020-03-10 08:59:48,2020-03-10 09:32:45,35.0985983333333,91.0,129.04394,181.0,1.2644171779141105,102.3,0.0,139.66319018404906,360.0,0.0
+AiMhQZgZEPygQQJ3hpCTg==,5615,2020-03-10 00:05:23,2020-03-10 23:59:55,34.081455,34.867595,125.709815,127.926213333333,9.750828138913624,11.8,0.0,244.10648263579697,359.0,2.0
+BR3ZTpK8r4jO/nXW1m/rw==,103,2020-03-10 06:09:37,2020-03-10 23:58:30,32.173455,32.17539,125.415808333333,125.418268333333,1.454368932038835,4.0,0.0,152.0757281553398,358.0,0.0
+CS3LgvbEp3A/ioF49JP+g==,463,2020-03-10 00:00:13,2020-03-10 23:54:14,35.5265,35.5266666666667,129.378,129.378166666667,0.06803455723542116,0.1,0.0,176.35421166306696,359.0,0.0
+CS6i6UjtKrPDHlsSsyYqQ==,451,2020-03-10 00:02:04,2020-03-10 23:59:17,35.116505,35.116915,129.05417,129.054595,0.07649667405764966,0.1,0.0,289.99223946784923,308.3,271.0
+CiJYodrrPK7gD4tDlzzag==,12,2020-03-10 10:46:44,2020-03-10 11:34:32,34.3642766666667,34.3643333333333,126.13548,126.135545,0.0,0.0,0.0,101.14166666666667,302.9,0.0
+Cq2YqEEEGITI2YMhM+CMA==,2129,2020-03-10 16:13:41,2020-03-10 23:59:42,33.1692866666667,34.0871816666667,124.023961666667,124.161065,7.0459370596524185,8.7,6.2,294.70526068576794,359.9,0.0
+DgyWWBQus4Gykax2VQcXg==,331,2020-03-10 03:46:09,2020-03-10 09:21:47,37.5381416666667,37.5922833333333,129.11528,129.329798333333,7.567069486404833,13.2,0.0,157.4347432024169,357.3,0.0
+F4KEaeMrPB3UrCx5PpFgQ==,55,2020-03-10 00:25:24,2020-03-10 02:06:04,33.8414016666667,34.1067716666667,123.953341666667,124.045971666667,9.943636363636363,10.1,9.6,340.09090909090907,352.2,334.9
+FVDN3d893af42kW8BtpsA==,8613,2020-03-10 00:00:09,2020-03-10 23:59:51,35.13277,35.13403,126.14386,126.145465,0.4188900499245327,3.8,0.0,179.26145361662603,358.6,0.7
+FklZEWuQE1v50lpN8Znhg==,6815,2020-03-10 00:00:02,2020-03-10 23:59:53,33.4166483333333,33.416795,126.260846666667,126.260988333333,0.04911225238444608,0.3,0.0,120.88171680117388,126.8,23.9
+GH+nlKFJc9ltmnBnOQaGA==,1,2020-03-10 00:13:11,2020-03-10 00:13:11,38.36088,38.36088,131.593486666667,131.593486666667,0.8,0.8,0.8,240.5,240.5,240.5
+H87ChAwNkH8hu4WjV/dHQ==,1,2020-03-10 12:40:14,2020-03-10 12:40:14,37.4515816666667,37.4515816666667,132.773001666667,132.773001666667,9.6,9.6,9.6,184.1,184.1,184.1
+Hu99TVK58aczTgM2omebQ==,4190,2020-03-10 00:00:00,2020-03-10 16:24:52,37.0834966666667,37.3988983333333,125.788828333333,126.740905,5.246396181384249,14.5,0.0,140.5472076372315,359.9,0.1
+I8CTyEhb3eZVOWsGktvwQ==,80,2020-03-10 15:06:58,2020-03-10 15:22:38,36.5905716666667,91.0,126.322938333333,181.0,2.5599999999999996,102.3,0.0,178.20374999999999,360.0,0.0
+IucHerFSwMcMrBMWc4TRA==,7694,2020-03-10 00:00:09,2020-03-10 23:59:55,35.0377983333333,35.44323,129.006576666667,129.483501666667,1.9148817260202755,9.3,0.0,110.3557707304393,359.9,0.0
+JPqq9n9R6WYAVBPxNqzUA==,118,2020-03-10 00:03:15,2020-03-10 23:37:39,34.955015,34.95574,128.57406,128.576255,0.17796610169491525,0.8,0.0,185.54830508474578,346.9,3.7
+KQ5d3GouLThF2E5+4yXhw==,2619,2020-03-10 07:26:56,2020-03-10 17:08:16,34.90804,34.936925,128.581265,128.593828333333,1.4623520427644139,11.1,0.0,179.626956853761,359.9,0.0
+KoM9Pya+r9TXFs4A+TeaQ==,8588,2020-03-10 00:00:00,2020-03-10 23:59:50,35.0004333333333,91.0,129.03405,181.0,3.2286329762459247,102.3,0.0,194.27633907778295,360.0,0.1
+KsLgl6K7syG3/3QDIqkig==,600,2020-03-10 12:45:24,2020-03-10 14:43:10,34.7788033333333,34.7869333333333,126.379921666667,126.39078,0.5621666666666667,11.9,0.0,168.9555,354.9,0.0
+N2xrSQ4Fsa5I10mzf+vug==,479,2020-03-10 00:00:01,2020-03-10 23:57:01,34.7780716666667,34.778245,126.291841666667,126.291996666667,0.0,0.0,0.0,0.0,0.0,0.0
+NyeYK7tnRHA+Uz3ONFTIg==,1288,2020-03-10 03:42:06,2020-03-10 23:59:12,31.8734133333333,31.88184,125.043373333333,125.048666666667,1.25194099378882,12.2,0.0,190.65364906832298,359.7,0.3
+O8YOESV+2VzMef6/lsXFA==,1905,2020-03-10 00:00:36,2020-03-10 23:59:35,34.7252466666667,34.7253583333333,127.720423333333,127.72063,0.03690288713910761,0.6,0.0,199.7692913385827,331.6,68.7
+PKZ20dT4Ehm3SzKYD9A9A==,162,2020-03-10 16:47:30,2020-03-10 17:23:09,36.04645,36.046485,129.3733,129.37339,0.0018518518518518521,0.1,0.0,32.848765432098766,183.5,0.0
+PfsU/GEwCtOHOeWyLLdzA==,334,2020-03-10 06:07:31,2020-03-10 15:47:31,31.7698983333333,31.8065033333333,124.662123333333,124.88432,4.670359281437126,9.6,0.2,117.53293413173652,353.8,7.2
+Ph8Wszr1wcUxpX59xCWsQ==,8,2020-03-10 14:54:24,2020-03-10 15:00:27,36.77703,36.777045,126.13264,126.132656666667,0.0,0.0,0.0,229.6625,278.8,0.0
+Q0tmN9tpe0c+TvkhVNBtg==,9344,2020-03-10 00:00:08,2020-03-10 23:59:56,37.0157666666667,37.0342333333333,126.373866666667,126.422083333333,0.2540881849315068,10.1,0.0,168.5099422089041,359.9,0.0
+Q5+0nrSdUJCtarLDdxoYw==,19,2020-03-10 07:20:07,2020-03-10 07:32:38,38.7889483333333,38.8087,123.255058333333,123.256286666667,6.278947368421053,9.8,3.5,174.68421052631578,193.5,138.0
+QSZbbuLxOnK2wC4tLnwlg==,2332,2020-03-10 08:33:20,2020-03-10 17:02:30,33.5185666666667,33.5186366666667,126.53295,126.533021666667,0.04288164665523156,0.2,0.0,7.211878216123498,287.2,0.0
+RmE86lJZSx34jVbrHRN4w==,2402,2020-03-10 00:00:46,2020-03-10 23:59:52,34.8661466666667,91.0,128.728466666667,181.0,0.3718984179850125,102.3,0.0,139.22194004995836,360.0,5.8
+SufQPegpQfbtcp8qNqJRA==,1,2020-03-10 12:21:55,2020-03-10 12:21:55,38.3014616666667,38.3014616666667,123.94187,123.94187,1.2,1.2,1.2,326.0,326.0,326.0
+T9776diFWzYHIF31fUE8w==,8,2020-03-10 06:49:21,2020-03-10 07:00:20,36.6739916666667,36.6740133333333,126.132621666667,126.132648333333,0.08750000000000001,0.2,0.0,360.0,360.0,360.0
+UgrvpqizjcfYCDJU7Q6jQ==,1896,2020-03-10 03:51:46,2020-03-10 14:16:47,35.431195,91.0,129.373836666667,181.0,13.729219409282699,102.3,0.0,224.39066455696204,360.0,0.1
+V5yAU+T1vcLclzuUDVpgw==,296,2020-03-10 06:44:40,2020-03-10 19:15:09,35.8288616666667,35.9332766666667,129.525625,129.810985,6.513851351351351,12.6,0.0,189.73581081081082,358.8,0.0
+VB3q3rnNjkjw9kBddL8Yw==,757,2020-03-10 00:00:06,2020-03-10 23:57:11,37.098825,37.0991533333333,126.594546666667,126.595068333333,0.0,0.0,0.0,0.0,0.0,0.0
+VVim3d8AbW4IR+58kHHJg==,24,2020-03-10 00:10:04,2020-03-10 01:47:02,33.1792366666667,33.1827866666667,125.518305,125.519156666667,1.3583333333333334,2.9,0.2,189.4375,356.0,11.0
+X55BS2EKwJuU+DvpXLFow==,8694,2020-03-10 00:00:07,2020-03-10 23:59:58,34.07565,36.53055,125.628183333333,127.225866666667,8.796813894639982,12.0,5.0,164.92109500805154,359.0,0.0
+XjGeLn/kUOO9N8HVcBusw==,2507,2020-03-10 00:00:06,2020-03-10 12:37:19,34.83993,91.0,128.425158333333,181.0,10.270283207020343,102.3,0.0,221.51088950937378,360.0,1.4
+XjhVjKIqHKjOKvmNJNOIw==,7,2020-03-10 10:26:14,2020-03-10 10:39:41,34.6866466666667,34.6866616666667,126.1382,126.138213333333,0.05714285714285715,0.1,0.0,360.0,360.0,360.0
+YvAeA0lJI0RBzPpWF6NDQ==,8174,2020-03-10 00:00:00,2020-03-10 23:59:50,35.081675,35.5017833333333,129.050838333333,129.416555,1.8163934426229509,13.6,0.0,126.11224614631759,359.9,0.0
+ZkpGJEHoF43l1ThQvB2FA==,183,2020-03-10 03:55:10,2020-03-10 07:17:49,37.3866083333333,37.4387033333333,129.188995,129.26116,5.721311475409836,9.7,0.0,209.56393442622948,348.7,0.7
+aoqjmpOi9jAFnNXN2tHgg==,1121,2020-03-10 00:02:04,2020-03-10 23:57:27,34.9031483333333,34.9304466666667,128.598648333333,128.620081666667,0.5400535236396075,9.7,0.0,94.3485280999108,358.8,16.5
+axFu63HmJzgUrpPdbE2Ug==,6527,2020-03-10 00:00:05,2020-03-10 23:59:34,37.0178,91.0,126.393938333333,181.0,44.3519840661866,102.3,0.0,276.65880189980084,360.0,0.1
+bh1v/AtJz4Z68nYPSFHWw==,1090,2020-03-10 06:33:13,2020-03-10 17:55:29,38.4341366666667,38.4653533333333,128.455973333333,128.47664,6.864311926605505,17.2,0.0,169.54697247706423,360.0,0.1
+cB8bWJHSEmQEWt1FnvsrQ==,5704,2020-03-10 00:00:19,2020-03-10 23:59:59,34.7894966666667,35.3953816666667,129.154721666667,130.519756666667,11.203646563814866,13.1,8.0,144.79312762973353,359.9,0.0
+cTgufKVPefXDUPeZfXQIA==,476,2020-03-10 00:02:10,2020-03-10 23:59:23,35.0580833333333,35.058165,128.99785,128.997916666667,0.0006302521008403363,0.1,0.0,310.6474789915966,330.4,132.8
+dqGHkVavfj8NKxNXc7aHg==,7676,2020-03-10 00:00:09,2020-03-10 23:59:52,35.4746466666667,91.0,129.425393333333,181.0,0.2217430953621678,102.3,0.0,93.67287649817614,360.0,0.2
+g5dH/7bdHOn11ZCXyEqcQ==,499,2020-03-10 00:01:42,2020-03-10 23:58:44,34.7742766666667,34.77625,127.775808333333,127.77855,0.893186372745491,102.3,0.0,160.4124248496994,360.0,0.1
+hsd61XiQ6PnZOLigDz9Dg==,8,2020-03-10 06:15:19,2020-03-10 06:24:49,34.6329933333333,34.6449966666667,128.273878333333,128.277528333333,7.575,10.6,1.8,201.275,330.9,36.4
+iekPedjYSRsZw0ZvbHIzw==,45,2020-03-10 09:36:30,2020-03-10 12:21:29,37.055475,37.0555183333333,129.417975,129.418046666667,0.008888888888888889,0.1,0.0,0.0,0.0,0.0
+jhHETEyf35cmnmTtC6MRw==,2676,2020-03-10 00:00:10,2020-03-10 17:26:28,32.7964766666667,33.960655,126.974821666667,129.742381666667,7.2585575485799705,12.3,4.3,63.727092675635284,87.0,44.2
+lOYnUginfPrHdgCwQYyiA==,492,2020-03-10 00:00:06,2020-03-10 23:57:06,34.6839,34.6839,127.932,127.932,0.0,0.0,0.0,0.0,0.0,0.0
+lqmuGvKZyhsMBidAhsDyQ==,1349,2020-03-10 00:00:20,2020-03-10 23:54:28,34.8598766666667,34.9367016666667,127.74905,127.805043333333,3.312305411415864,12.0,0.0,113.16115641215715,359.8,0.0
+md3N7Mp4uiEwtMFqJVfBA==,75,2020-03-10 06:06:44,2020-03-10 23:56:04,32.0723616666667,32.0742733333333,125.29922,125.30164,1.4226666666666667,8.7,0.1,142.73333333333332,359.0,9.0
+n3JJuQv8LeixsNuYZor+A==,86,2020-03-10 10:13:02,2020-03-10 10:38:48,37.452785,37.4528316666667,126.611606666667,126.61166,0.0,0.0,0.0,4.095348837209302,352.2,0.0
+oPHvUapIGIXXVttoWe/Rg==,5128,2020-03-10 00:00:07,2020-03-10 23:59:59,34.828795,34.843255,128.39988,128.442461666667,0.12548751950078002,11.9,0.0,335.48964508580343,360.0,0.4
+qo4t75Jd0I1tB1iFdfGKg==,81,2020-03-10 00:09:17,2020-03-10 23:39:23,34.98948,34.98956,128.82912,128.829186666667,0.0,0.0,0.0,0.0,0.0,0.0
+r8dn8VR0qGdSiW0V4ujng==,5133,2020-03-10 00:00:24,2020-03-10 23:59:45,34.48679,35.5232983333333,127.67226,129.422296666667,8.338846678355738,102.3,0.0,243.82113773621663,360.0,11.3
+rK3+V4giDp7ApL4aOpeww==,3,2020-03-10 04:39:07,2020-03-10 05:07:06,36.4122416666667,36.4312533333333,129.663508333333,129.74353,8.633333333333333,9.2,7.9,73.8,77.9,71.1
+rvn8FGvkeX7nYe2UStwTg==,389,2020-03-10 07:16:39,2020-03-10 22:51:27,35.0459183333333,35.1207316666667,128.995346666667,129.056953333333,5.313367609254499,9.6,0.0,197.18174807197943,359.9,0.0
+rwP2Ab9XijBJzru2R/9+w==,2132,2020-03-10 10:28:20,2020-03-10 17:24:11,37.4571466666667,37.459155,126.597405,126.602226666667,0.1570825515947467,7.8,0.0,115.49160412757973,348.8,0.0
+rz94r4yqOzHJZ6XGoN4WA==,440,2020-03-10 00:00:07,2020-03-10 23:57:07,35.118105,35.1182566666667,129.055566666667,129.055666666667,0.02931818181818182,0.2,0.0,158.9656818181818,344.7,8.9
+sNkCdGocI0KajWr9mhS/w==,1935,2020-03-10 00:00:05,2020-03-10 15:38:40,36.076655,36.3315483333333,126.149121666667,126.512758333333,3.472609819121447,13.5,0.0,126.04516795865632,357.7,0.0
+shkBbW9HfksqEXyqT9GeQ==,35,2020-03-10 08:07:23,2020-03-10 16:54:53,34.9064333333333,34.9650633333333,128.576813333333,128.604556666667,11.782857142857143,13.2,0.0,206.45142857142858,359.8,2.5
+tRjlro1wES0uzCFZcLf9w==,207,2020-03-10 07:50:09,2020-03-10 08:33:48,33.2712933333333,33.271345,126.661176666667,126.661235,0.00676328502415459,0.2,0.0,346.8183574879227,360.0,3.1
+tmUpCHp3FfOxQsqrfXTiA==,381,2020-03-10 00:00:46,2020-03-10 23:57:47,34.8294966666667,34.8295983333333,126.381863333333,126.38192,0.04409448818897638,0.5,0.0,7.177952755905512,353.8,0.0
+utF28OVpXrbRgOuOHPiJA==,128,2020-03-10 00:47:24,2020-03-10 23:50:24,34.92156,34.92163,128.520028333333,128.520111666667,0.0,0.0,0.0,0.0,0.0,0.0
+wNMdFFIdHxJ5H/0kpxhlA==,6676,2020-03-10 00:02:15,2020-03-10 23:59:56,32.1053333333333,34.8671666666667,126.480433333333,127.994516666667,12.39156680647094,15.0,0.0,196.53070701018575,359.0,0.0
+wuI39aah+jGK/wOE07Dng==,5090,2020-03-10 00:00:29,2020-03-10 23:59:33,34.7385833333333,34.7388016666667,127.733201666667,127.733573333333,0.002337917485265226,0.4,0.0,188.28182711198428,349.6,25.9
+y2dMtnEZOCP4QDRVSxkVA==,2204,2020-03-10 15:13:29,2020-03-10 23:59:57,31.549125,32.60563,125.30639,125.676416666667,7.843693284936479,9.2,6.4,338.4929673321234,359.9,0.0
+yZqdCFOFE+PbIAmr+QnxQ==,3412,2020-03-10 06:20:22,2020-03-10 17:01:32,35.40766,35.4502633333333,129.36474,129.383083333333,1.4357854630715121,18.8,0.0,185.1358733880422,409.5,0.0
+ycfDs/5FMyHLZEq8DV3Tg==,3683,2020-03-10 00:00:50,2020-03-10 23:58:48,35.4192616666667,91.0,129.354995,181.0,17.329676893836545,102.3,0.0,215.2427368992669,360.0,0.1
/+OAVsAF2P6Acj5OYCLpIQ==,416,2020-03-10 11:19:46,2020-03-10 13:12:16,34.8391733333333,91.0,128.435618333333,181.0,45.63389423076923,102.3,0.0,259.7793269230769,360.0,89.5
/+P7MbxThIhLj+0CJbbhhA==,3680,2020-03-10 00:00:05,2020-03-10 11:54:54,34.7280916666667,34.7294633333333,127.727508333333,127.731568333333,0.058940217391304346,8.4,0.0,67.19597826086957,359.6,0.0
//lt8th3n+aRdZiizgtRTQ==,4123,2020-03-10 00:01:06,2020-03-10 23:59:53,35.6118266666667,37.05452,125.755226666667,126.387328333333,9.573926752364784,13.2,0.0,199.22483628425903,359.9,0.7
/0DyEnPV5h4a/gGhkQSUbQ==,864,2020-03-10 07:36:33,2020-03-10 23:59:32,34.8337116666667,34.8338283333333,128.346175,128.346303333333,0.0,0.0,0.0,52.22175925925926,323.0,0.0
/1Y+BWDyqLGOmHnt0PYLDw==,465,2020-03-10 00:00:25,2020-03-10 23:57:25,35.4401333333333,35.440345,129.360713333333,129.360981666667,0.04043010752688172,0.3,0.0,196.54451612903225,355.5,3.4
/269mElP1lLpWe//4GS71A==,5705,2020-03-10 00:00:01,2020-03-10 21:21:17,36.9981233333333,38.1373816666667,123.348865,125.322296666667,9.554250657318143,13.7,4.7,287.60713409290094,358.2,0.4
/29Jjh7YhEBAQFk5DZb4SA==,209,2020-03-10 11:43:39,2020-03-10 12:20:38,35.9360483333333,35.936205,126.531798333333,126.531993333333,0.007177033492822967,0.1,0.0,134.3909090909091,319.8,0.0
/2MIHohoi4vwPQzWKL6xOQ==,7465,2020-03-10 00:00:03,2020-03-10 23:59:54,35.0879866666667,35.0882483333333,129.026535,129.026846666667,0.003750837240455459,0.3,0.0,357.2371198928332,360.0,285.0
/2Yq5DSG+M1j9T/7yz9OTg==,376,2020-03-10 01:11:39,2020-03-10 05:30:55,36.121335,36.1728866666667,126.295453333333,126.50385,6.810904255319149,11.0,0.0,165.5742021276596,359.9,0.0
/4B5/YpOFMEgqUU6H0EdzA==,4305,2020-03-10 00:00:11,2020-03-10 23:59:54,35.0571233333333,35.08209,128.747715,128.792725,0.7314982578397212,7.7,0.0,154.6451567944251,359.9,0.0
/4wd4AA59/6EZgabrOVOlQ==,5107,2020-03-10 00:00:06,2020-03-10 23:59:56,36.9404283333333,91.0,126.857226666667,181.0,0.07945956530252594,102.3,0.0,132.43837869590757,360.0,5.2
/4zEImUXpgKqWVNVzPbDWg==,630,2020-03-10 00:00:07,2020-03-10 08:58:44,31.4517483333333,32.1562166666667,125.361226666667,126.658988333333,7.725555555555556,10.1,7.2,233.6584126984127,240.6,227.8
/5Ij5GGpJwtFX6xRWYEHMA==,2013,2020-03-10 00:01:16,2020-03-10 23:59:19,35.440155,35.57964,129.433236666667,129.811548333333,4.934078489816194,9.7,0.0,214.76979632389467,359.8,1.4
/5LLkdBrOyrjR/YiAYEQFw==,152,2020-03-10 02:29:11,2020-03-10 06:05:02,37.04805,37.1174883333333,129.400188333333,129.436713333333,5.25921052631579,9.9,0.0,144.1848684210526,356.2,0.0
/6RlbhZwItERC8WMXb25mg==,864,2020-03-10 00:02:39,2020-03-10 23:53:01,34.76801,34.8691333333333,127.665321666667,127.800353333333,5.012847222222223,13.1,0.0,208.5306712962963,359.8,0.0
/85DLgfrwDKW3kMpipOtBA==,5609,2020-03-10 00:02:30,2020-03-10 23:59:58,37.4380783333333,37.6675266666667,129.36115,129.578795,4.168033517561063,12.5,0.7,170.98120877161705,359.7,0.0
/8DeS+UN/w/NkXTnaZZLzw==,3813,2020-03-10 00:00:00,2020-03-10 23:59:32,33.8712033333333,35.063475,127.376328333333,129.051415,14.278625753999476,20.7,0.0,99.67023341201153,359.9,0.0
/8qZD3zzPo0KivaF0r55FQ==,7214,2020-03-10 00:00:02,2020-03-10 23:57:23,37.0562616666667,37.06763,126.124998333333,126.142016666667,0.4644857222068201,5.8,0.0,161.47977543665098,359.9,0.0
/8tB4Xb2BucbNVZQUJgBkw==,17,2020-03-10 04:20:53,2020-03-10 05:22:44,36.6069083333333,36.78784,123.358308333333,123.390396666667,10.635294117647058,10.7,10.5,349.5411764705882,353.6,346.6
/8wvJk1h01XSy/Q4FroPFQ==,232,2020-03-10 00:42:30,2020-03-10 01:25:40,35.0533116666667,35.0533566666667,128.97397,128.974038333333,0.03836206896551724,0.2,0.0,0.0,0.0,0.0
/99oSYqOKaNdC+QctI4N5g==,8545,2020-03-10 00:00:06,2020-03-10 23:59:59,34.741735,34.7421266666667,127.755601666667,127.756171666667,0.02459918080748976,2.3,0.0,193.24449385605618,352.6,1.3
/9iZl7nfFO61xJ9nQ1ALLg==,111,2020-03-10 00:03:48,2020-03-10 23:43:53,34.728485,34.7293933333333,127.729321666667,127.73123,0.04594594594594594,2.3,0.0,3.871171171171171,297.2,0.0
/ALBBFKdjJNcZIDl4OmWEA==,397,2020-03-10 06:14:40,2020-03-10 09:50:44,34.4074816666667,34.4227166666667,126.344218333333,126.402401666667,4.757934508816121,12.2,0.0,169.71612090680102,359.9,0.0
/ANbPxfNHmL+axhUTCSYJA==,657,2020-03-10 10:36:34,2020-03-10 15:16:36,33.508825,91.0,126.49927,181.0,2.1027397260273974,102.3,0.0,196.237899543379,360.0,1.7
/B7TS2OGSoRGEpba8hn04g==,3177,2020-03-10 00:00:02,2020-03-10 08:48:18,38.53606,38.5579016666667,128.422056666667,128.490825,2.1374881964117094,8.5,0.0,205.70783758262513,357.5,0.0
/BE/QwYNznuOjeVADNsjLA==,964,2020-03-10 09:00:45,2020-03-10 22:24:44,37.0275966666667,37.45832,126.000788333333,126.598956666667,8.255705394190871,13.7,0.0,150.1219917012448,358.1,1.3
/BRhQexvkG25KsPMpA7d0A==,88,2020-03-10 01:18:11,2020-03-10 12:09:39,34.8007966666667,34.8068633333333,127.483838333333,127.515606666667,5.0125,8.4,0.8,182.23181818181817,318.7,1.4
/BU3Ol3sah6owujyCdUb4g==,8135,2020-03-10 00:00:00,2020-03-10 23:59:50,35.093925,35.1216333333333,129.059925,129.09458,0.9187707437000614,10.2,0.0,174.10141364474492,359.9,0.1
/BWq1ujPOs9vIybmLIxANQ==,8419,2020-03-10 00:00:04,2020-03-10 23:59:55,37.2646133333333,37.3911166666667,125.619253333333,126.113726666667,2.2943817555529162,13.5,0.0,165.88352535930633,359.9,0.0
/BhAzuEg+RbSREECmR94Ag==,8457,2020-03-10 00:00:01,2020-03-10 23:59:53,34.2406366666667,91.0,126.76511,181.0,9.151614047534586,102.3,0.0,206.22236017500296,360.0,30.2
/Ce9bFAZowyPte0VuiKH/g==,344,2020-03-10 01:54:28,2020-03-10 20:30:47,36.7671516666667,39.1339983333333,120.866005,123.618401666667,10.197383720930233,10.8,9.4,162.5206395348837,194.3,156.0
/EfFXwvO6570WdPh0E5+Sg==,3730,2020-03-10 00:00:30,2020-03-10 18:48:00,34.7173266666667,34.8417083333333,128.426196666667,128.485771666667,0.541313672922252,11.4,0.0,329.36490616621984,358.7,11.6
/FWi05tHYCJ9M0kMB2RozQ==,1927,2020-03-10 06:23:02,2020-03-10 23:59:37,34.8521616666667,34.8711166666667,127.681721666667,127.718173333333,0.734665282823041,7.1,0.0,163.5716658017644,358.9,0.0
/G1TGT4KlkOmYjp0pmT+vg==,3278,2020-03-10 00:00:33,2020-03-10 23:59:58,34.903115,35.11889,128.580493333333,128.688136666667,0.7674191580231848,7.8,0.0,163.72547284929834,357.2,0.7
/GOmYhfUGa8W/rhl0gN2JQ==,248,2020-03-10 07:32:25,2020-03-10 23:58:43,38.0653266666667,38.0659,125.012398333333,125.01316,0.2770161290322581,2.0,0.0,74.83508064516128,358.1,0.0
